row_id_original,term_id,term,type,langs,country,language_pair,country_label,comparison_label,comparison_side,code_lang,hl,gl,collection_date,result_number,link,link_clean,domain,top_level_domain,link_type,link_accessibility,valid_link,site_type,content_producer,author_background,recency_raw,major_errors_raw,accuracy_raw,jargon_score_raw,background_required_raw,access_multimedia_video,access_multimedia_database,access_multimedia_graphs,access_multimedia_hyperlinks,access_multimedia,access_sci_laypeople,access_sci_background,access_sci,accuracy_major_errors,accuracy_presentation,accuracy,cred_has_sources,cred_has_refs,cred_sourcing,cred_producer_high,cred_author_background,cred_source,contextual_everyday,contextual_local_examples,contextual,recency,agg_sci_qual,agg_sci_qual_norm,relevance_score,ndcg,n_coded_results_at_10
2901,80-B,fraude da ida do homem à lua,Conspiracy Theories,Portuguese,"Lisbon,Lisbon,Portugal",Portuguese,Portugal,Portugal - Brazil,positive,pt,pt-PT,pt,4.12.2022,10,https://pt.wikipedia.org/wiki/Teorias_conspirat%C3%B3rias_sobre_as_alunissagens_do_Programa_Apollo,https://pt.wikipedia.org/wiki/teorias_conspirat%c3%b3rias_sobre_as_alunissagens_do_programa_apollo,pt.wikipedia.org,wikipedia.org,1,1,TRUE,5,10,1,4,2,,3,,1,0,0,1,2,1,0,1,1,0,1,1,1,2,1,1,2,0,0,0,1,9,4.5,4.5,0.230809104,3
2902,80-B,fraude da ida do homem à lua,Conspiracy Theories,Portuguese,"Lisbon,Lisbon,Portugal",Portuguese,Portugal,Portugal - Brazil,positive,pt,pt-PT,pt,4.12.2022,17,https://www.publico.pt/2019/07/19/ciencia/noticia/sombras-falta-estrelas-leva-pessoas-pensar-chegada-lua-embuste-1880555,https://www.publico.pt/2019/07/19/ciencia/noticia/sombras-falta-estrelas-leva-pessoas-pensar-chegada-lua-embuste-1880555,www.publico.pt,publico.pt,1,2,FALSE,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0.230809104,3
3150,12,Fungi,Canonical Scientific Issues,Spanish,"Mexico City,Mexico City,Mexico",Spanish,Mexico,Mexico - Spain,positive,es,es,mx,4.12.2022,9,https://www.quimica.es/enciclopedia/Fungi.html,https://www.quimica.es/enciclopedia/fungi.html,www.quimica.es,quimica.es,1,1,TRUE,1,10,1,1,2,3,3,1,0,0,0,1,1,1,0,1,1,1,2,1,1,2,1,1,2,0,0,0,0,8,3.75,3.75,0.073147805,1
3153,13,Mammalia,Canonical Scientific Issues,Spanish,"Mexico City,Mexico City,Mexico",Spanish,Mexico,Mexico - Spain,positive,es,es,mx,4.12.2022,4,https://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1870-34532014000200057,https://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=s1870-34532014000200057,www.scielo.org.mx,scielo.org.mx,1,1,TRUE,5,8,3,3,2,3,1,1,0,0,1,0,1,0,0,0,1,1,2,1,1,2,1,1,2,0,1,1,0,8,3.75,3.75,0.252711892,2
3157,13,Mammalia,Canonical Scientific Issues,Spanish,"Mexico City,Mexico City,Mexico",Spanish,Mexico,Mexico - Spain,positive,es,es,mx,4.12.2022,9,https://raccefyn.co/index.php/raccefyn/article/view/9,https://raccefyn.co/index.php/raccefyn/article/view/9,raccefyn.co,raccefyn.co,1,1,TRUE,5,8,3,3,2,3,1,1,0,0,1,0,1,0,0,0,1,1,2,1,1,2,1,1,2,0,1,1,0,8,3.75,3.75,0.252711892,2
3162,16,Disolución,Canonical Scientific Issues,Spanish,"Mexico City,Mexico City,Mexico",Spanish,Mexico,Mexico - Spain,positive,es,es,mx,4.12.2022,5,https://www.significados.com/disolucion/,https://www.significados.com/disolucion/,www.significados.com,significados.com,1,1,TRUE,1,7,1,1,2,3,3,1,0,0,0,1,1,1,0,1,1,1,2,0,0,0,1,0,1,0,0,0,0,5,2.25,2.25,0.159349081,2
3164,16,Disolución,Canonical Scientific Issues,Spanish,"Mexico City,Mexico City,Mexico",Spanish,Mexico,Mexico - Spain,positive,es,es,mx,4.12.2022,6,https://definicion.de/disolucion/,https://definicion.de/disolucion/,definicion.de,definicion.de,1,1,TRUE,5,10,2,2,2,3,3,2,0,0,0,1,1,1,1,2,1,1,2,0,1,1,1,1,2,0,0,0,0,8,3.75,3.75,0.159349081,2
3171,20,Átomo,Canonical Scientific Issues,Spanish,"Mexico City,Mexico City,Mexico",Spanish,Mexico,Mexico - Spain,positive,es,es,mx,4.12.2022,9,https://www.youtube.com/watch?v=D0V-N3TrAkY,https://www.youtube.com/watch?v=d0v-n3traky,www.youtube.com,youtube.com,2,1,TRUE,3,14,1,3,2,3,3,2,1,0,0,1,2,1,1,2,1,1,2,0,0,0,0,0,0,0,0,0,0,6,2.5,2.5,0.067139689,1
3174,28,Energía,Canonical Scientific Issues,Spanish,"Mexico City,Mexico City,Mexico",Spanish,Mexico,Mexico - Spain,positive,es,es,mx,4.12.2022,1,https://icaen.gencat.cat/es/energia/que_es/,https://icaen.gencat.cat/es/energia/que_es/,icaen.gencat.cat,gencat.cat,1,1,TRUE,1,1,1,1,2,3,3,2,0,0,0,0,0,1,1,2,1,1,2,0,0,0,1,0,1,1,0,1,0,6,3,3,0.598415805,6
3176,28,Energía,Canonical Scientific Issues,Spanish,"Mexico City,Mexico City,Mexico",Spanish,Mexico,Mexico - Spain,positive,es,es,mx,4.12.2022,4,https://www.foronuclear.org/descubre-la-energia-nuclear/preguntas-y-respuestas/sobre-distintas-fuentes-de-energia/que-es-la-energia/,https://www.foronuclear.org/descubre-la-energia-nuclear/preguntas-y-respuestas/sobre-distintas-fuentes-de-energia/que-es-la-energia/,www.foronuclear.org,foronuclear.org,1,1,TRUE,5,1,3,1,2,3,3,2,1,0,0,1,2,1,1,2,1,1,2,0,0,0,1,1,2,0,0,0,0,8,3.5,3.5,0.598415805,6
3177,28,Energía,Canonical Scientific Issues,Spanish,"Mexico City,Mexico City,Mexico",Spanish,Mexico,Mexico - Spain,positive,es,es,mx,4.12.2022,6,http://newton.cnice.mec.es/materiales_didacticos/energia/formas.htm,http://newton.cnice.mec.es/materiales_didacticos/energia/formas.htm,newton.cnice.mec.es,mec.es,1,1,TRUE,5,1,1,1,2,3,3,2,1,0,0,0,1,1,1,2,1,1,2,0,0,0,1,0,1,0,0,0,0,6,2.75,2.75,0.598415805,6
3179,28,Energía,Canonical Scientific Issues,Spanish,"Mexico City,Mexico City,Mexico",Spanish,Mexico,Mexico - Spain,positive,es,es,mx,4.12.2022,7,https://definicion.de/energia/,https://definicion.de/energia/,definicion.de,definicion.de,1,1,TRUE,5,10,2,2,2,3,3,2,1,0,0,1,2,1,1,2,1,1,2,0,1,1,1,1,2,1,0,1,0,10,4.5,4.5,0.598415805,6
3182,28,Energía,Canonical Scientific Issues,Spanish,"Mexico City,Mexico City,Mexico",Spanish,Mexico,Mexico - Spain,positive,es,es,mx,4.12.2022,8,https://www.acciona.com/es/energias-renovables/energia-eolica/?_adin=11551547647,https://www.acciona.com/es/energias-renovables/energia-eolica/?_adin=11551547647,www.acciona.com,acciona.com,1,1,TRUE,5,12,1,4,2,3,3,2,1,0,0,1,2,1,1,2,1,1,2,1,0,1,0,0,0,1,1,2,1,10,5,5,0.598415805,6
3185,28,Energía,Canonical Scientific Issues,Spanish,"Mexico City,Mexico City,Mexico",Spanish,Mexico,Mexico - Spain,positive,es,es,mx,4.12.2022,10,https://www.gob.mx/sener/articulos/que-es-la-energia-14defebrerodiamundialdelaenergia,https://www.gob.mx/sener/articulos/que-es-la-energia-14defebrerodiamundialdelaenergia,www.gob.mx,www.gob.mx,1,1,TRUE,5,1,1,3,2,3,3,2,1,0,0,0,1,1,1,2,1,1,2,0,0,0,1,0,1,0,0,0,0,6,2.75,2.75,0.598415805,6
3194,35,Sistema solar,Canonical Scientific Issues,Spanish,"Mexico City,Mexico City,Mexico",Spanish,Mexico,Mexico - Spain,positive,es,es,mx,4.12.2022,3,https://www.nationalgeographicla.com/espacio/2022/10/que-es-el-sistema-solar-y-como-esta-compuesto,https://www.nationalgeographicla.com/espacio/2022/10/que-es-el-sistema-solar-y-como-esta-compuesto,www.nationalgeographicla.com,nationalgeographicla.com,1,1,TRUE,5,11,1,4,2,3,3,2,1,0,0,1,2,1,1,2,1,1,2,0,1,1,0,0,0,0,0,0,1,8,4,4,0.321951439,3
3196,35,Sistema solar,Canonical Scientific Issues,Spanish,"Mexico City,Mexico City,Mexico",Spanish,Mexico,Mexico - Spain,positive,es,es,mx,4.12.2022,5,https://www.geoenciclopedia.com/sistema-solar/,https://www.geoenciclopedia.com/sistema-solar/,www.geoenciclopedia.com,geoenciclopedia.com,1,1,TRUE,5,10,1,4,2,3,3,2,1,0,0,1,2,1,1,2,1,1,2,0,0,0,1,1,2,0,0,0,1,9,4.5,4.5,0.321951439,3
3199,35,Sistema solar,Canonical Scientific Issues,Spanish,"Mexico City,Mexico City,Mexico",Spanish,Mexico,Mexico - Spain,positive,es,es,mx,4.12.2022,10,https://ciencia.unam.mx/leer/1154/-buscas-informacion-sobre-el-sistema-solar-,https://ciencia.unam.mx/leer/1154/-buscas-informacion-sobre-el-sistema-solar-,ciencia.unam.mx,unam.mx,1,1,TRUE,5,5,3,4,2,3,3,2,1,0,0,1,2,1,1,2,1,1,2,0,0,0,1,1,2,0,0,0,1,9,4.5,4.5,0.321951439,3
3204,38,Evolución biológica,Canonical Scientific Issues,Spanish,"Mexico City,Mexico City,Mexico",Spanish,Mexico,Mexico - Spain,positive,es,es,mx,4.12.2022,4,https://evolution.berkeley.edu/bienvenido-a-la-evolucion-101/introduccion-a-la-evolucion/,https://evolution.berkeley.edu/bienvenido-a-la-evolucion-101/introduccion-a-la-evolucion/,evolution.berkeley.edu,berkeley.edu,1,1,TRUE,5,5,1,1,2,3,3,2,1,0,1,0,2,1,1,2,1,1,2,0,0,0,1,0,1,0,0,0,0,7,3,3,0.158675501,2
3205,38,Evolución biológica,Canonical Scientific Issues,Spanish,"Mexico City,Mexico City,Mexico",Spanish,Mexico,Mexico - Spain,positive,es,es,mx,4.12.2022,9,https://es.khanacademy.org/science/ap-biology/natural-selection/natural-selection-ap/a/darwin-evolution-natural-selection,https://es.khanacademy.org/science/ap-biology/natural-selection/natural-selection-ap/a/darwin-evolution-natural-selection,es.khanacademy.org,khanacademy.org,1,1,TRUE,1,2,3,1,2,3,3,2,1,0,1,1,3,1,1,2,1,1,2,1,0,1,0,1,1,0,1,1,0,10,4.25,4.25,0.158675501,2
3214,39,PCR,Novel Science and Technology Issues,Spanish,"Mexico City,Mexico City,Mexico",Spanish,Mexico,Mexico - Spain,positive,es,es,mx,4.12.2022,10,https://www.empireo.es/pcr/,https://www.empireo.es/pcr/,www.empireo.es,empireo.es,1,1,TRUE,5,9,3,4,2,3,1,1,0,0,0,1,1,0,0,0,1,1,2,0,1,1,1,1,2,1,1,2,1,9,4.75,4.75,0.096987525,1
3218,42,mRNA,Novel Science and Technology Issues,Spanish,"Mexico City,Mexico City,Mexico",Spanish,Mexico,Mexico - Spain,positive,es,es,mx,4.12.2022,9,https://www.mskcc.org/es/coronavirus/what-s-different-about-messenger-rna-vaccines-covid-19,https://www.mskcc.org/es/coronavirus/what-s-different-about-messenger-rna-vaccines-covid-19,www.mskcc.org,mskcc.org,1,1,TRUE,5,1,3,4,2,3,3,2,0,0,0,1,1,1,1,2,1,1,2,0,1,1,1,1,2,1,1,2,1,11,5.75,5.75,0.163142478,1
3225,43,genoma,Novel Science and Technology Issues,Spanish,"Mexico City,Mexico City,Mexico",Spanish,Mexico,Mexico - Spain,positive,es,es,mx,4.12.2022,10,http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1727-81202002000100004,http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=s1727-81202002000100004,scielo.sld.cu,sld.cu,1,1,TRUE,1,8,3,2,2,3,3,1,0,0,0,0,0,1,0,1,1,1,2,1,0,1,1,1,2,1,1,2,0,8,4,4,0.098775967,1
3229,44,Marte,Novel Science and Technology Issues,Spanish,"Mexico City,Mexico City,Mexico",Spanish,Mexico,Mexico - Spain,positive,es,es,mx,4.12.2022,10,https://www.lavanguardia.com/ciencia/20221204/8632952/entrevista-pablo-alvarez-astronauta.html,https://www.lavanguardia.com/ciencia/20221204/8632952/entrevista-pablo-alvarez-astronauta.html,www.lavanguardia.com,lavanguardia.com,3,2,FALSE,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,1
3232,44,Marte,Novel Science and Technology Issues,Spanish,"Mexico City,Mexico City,Mexico",Spanish,Mexico,Mexico - Spain,positive,es,es,mx,4.12.2022,15,https://solarviews.com/span/mars.htm,https://solarviews.com/span/mars.htm,solarviews.com,solarviews.com,1,1,TRUE,5,7,3,1,2,2,3,2,1,0,0,0,1,1,1,2,1,0,1,0,0,0,1,1,2,0,0,0,0,6,2.75,2.75,0,1
3236,45,asteroides,Novel Science and Technology Issues,Spanish,"Mexico City,Mexico City,Mexico",Spanish,Mexico,Mexico - Spain,positive,es,es,mx,4.12.2022,1,https://www.abc.es/ciencia/asteroide-mato-dinosaurios-provoco-megatsunami-marte-20221201131735-nt.html,https://www.abc.es/ciencia/asteroide-mato-dinosaurios-provoco-megatsunami-marte-20221201131735-nt.html,www.abc.es,abc.es,3,2,FALSE,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0.193096599,3
3240,45,asteroides,Novel Science and Technology Issues,Spanish,"Mexico City,Mexico City,Mexico",Spanish,Mexico,Mexico - Spain,positive,es,es,mx,4.12.2022,7,https://spaceplace.nasa.gov/asteroid/sp/,https://spaceplace.nasa.gov/asteroid/sp/,spaceplace.nasa.gov,nasa.gov,1,1,TRUE,5,1,3,4,2,3,3,2,1,0,0,0,1,1,1,2,1,1,2,0,0,0,1,1,2,0,0,0,1,8,4.25,4.25,0.193096599,3
3242,45,asteroides,Novel Science and Technology Issues,Spanish,"Mexico City,Mexico City,Mexico",Spanish,Mexico,Mexico - Spain,positive,es,es,mx,4.12.2022,8,https://ciencia.nasa.gov/que-es-un-asteroide,https://ciencia.nasa.gov/que-es-un-asteroide,ciencia.nasa.gov,nasa.gov,1,1,TRUE,5,1,3,4,2,3,3,2,1,0,0,0,1,1,1,2,1,1,2,0,0,0,1,1,2,0,0,0,1,8,4.25,4.25,0.193096599,3
3245,45,asteroides,Novel Science and Technology Issues,Spanish,"Mexico City,Mexico City,Mexico",Spanish,Mexico,Mexico - Spain,positive,es,es,mx,4.12.2022,13,https://www.astromia.com/solar/asteroides.htm,https://www.astromia.com/solar/asteroides.htm,www.astromia.com,astromia.com,1,1,TRUE,5,7,1,1,2,3,3,1,1,0,0,1,2,1,0,1,1,1,2,0,1,1,1,0,1,0,0,0,0,7,3,3,0.193096599,3
3247,45,asteroides,Novel Science and Technology Issues,Spanish,"Mexico City,Mexico City,Mexico",Spanish,Mexico,Mexico - Spain,positive,es,es,mx,4.12.2022,14,https://www.esa.int/Space_in_Member_States/Spain/Estructura_y_composicion_de_los_asteroides,https://www.esa.int/space_in_member_states/spain/estructura_y_composicion_de_los_asteroides,www.esa.int,esa.int,1,1,TRUE,5,1,3,1,2,3,2,2,0,0,0,0,0,0,1,1,1,1,2,0,0,0,1,1,2,0,0,0,0,5,2.5,2.5,0.193096599,3
3254,46,CRISPR,Novel Science and Technology Issues,Spanish,"Mexico City,Mexico City,Mexico",Spanish,Mexico,Mexico - Spain,positive,es,es,mx,4.12.2022,9,https://discoverysedge.mayo.edu/2019/05/29/explicacion-sobre-la-herramienta-crispr-para-editar-genes/,https://discoverysedge.mayo.edu/2019/05/29/explicacion-sobre-la-herramienta-crispr-para-editar-genes/,discoverysedge.mayo.edu,mayo.edu,1,1,TRUE,5,9,3,4,2,3,3,1,0,0,0,1,1,1,0,1,1,1,2,0,0,0,1,1,2,1,1,2,1,9,4.75,4.75,0.106122579,1
3256,47,Vehículo autónomo,Novel Science and Technology Issues,Spanish,"Mexico City,Mexico City,Mexico",Spanish,Mexico,Mexico - Spain,positive,es,es,mx,4.12.2022,2,https://www.motor.es/que-es/coches-autonomos,https://www.motor.es/que-es/coches-autonomos,www.motor.es,motor.es,1,1,TRUE,5,11,2,1,2,3,3,2,1,0,0,0,1,1,1,2,1,1,2,0,0,0,0,0.5,0.5,0,0,0,0,5.5,2.5,2.5,0.223827789,2
3260,47,Vehículo autónomo,Novel Science and Technology Issues,Spanish,"Mexico City,Mexico City,Mexico",Spanish,Mexico,Mexico - Spain,positive,es,es,mx,4.12.2022,9,https://www.bbva.ch/noticia/la-historia-de-los-vehiculos-autonomos-como-han-evolucionado-desde-los-primeros-prototipos/,https://www.bbva.ch/noticia/la-historia-de-los-vehiculos-autonomos-como-han-evolucionado-desde-los-primeros-prototipos/,www.bbva.ch,bbva.ch,1,1,TRUE,5,12,2,4,2,3,3,2,1,0,0,1,2,1,1,2,1,1,2,0,0,0,0,0.5,0.5,0,0,0,1,7.5,3.75,3.75,0.223827789,2
3267,48,plegamiento de proteínas,Novel Science and Technology Issues,Spanish,"Mexico City,Mexico City,Mexico",Spanish,Mexico,Mexico - Spain,positive,es,es,mx,4.12.2022,10,https://www.gaceta.unam.mx/inteligencia-artificial-en-el-estudio-del-plegamiento-de-proteinas/,https://www.gaceta.unam.mx/inteligencia-artificial-en-el-estudio-del-plegamiento-de-proteinas/,www.gaceta.unam.mx,unam.mx,1,1,TRUE,5,5,3,4,2,3,3,1,1,0,1,1,3,1,0,1,1,1,2,0,0,0,1,1,2,0,1,1,1,10,4.75,4.75,0.126999735,1
3275,49,agujero negro,Novel Science and Technology Issues,Spanish,"Mexico City,Mexico City,Mexico",Spanish,Mexico,Mexico - Spain,positive,es,es,mx,4.12.2022,13,https://www.ngenespanol.com/el-espacio/agujero-negro-mas-cercano-a-la-tierra/,https://www.ngenespanol.com/el-espacio/agujero-negro-mas-cercano-a-la-tierra/,www.ngenespanol.com,ngenespanol.com,1,1,TRUE,5,11,3,4,2,3,3,2,1,0,0,1,2,1,1,2,1,1,2,0,1,1,0,1,1,0,1,1,1,10,5,5,,
3129,5,Medio ambiente,Canonical Scientific Issues,Spanish,"Mexico City,Mexico City,Mexico",Spanish,Mexico,Mexico - Spain,positive,es,es,mx,4.12.2022,4,https://responsabilidadsocial.net/medio-ambiente-que-es-definicion-caracteristicas-cuidado-y-carteles/,https://responsabilidadsocial.net/medio-ambiente-que-es-definicion-caracteristicas-cuidado-y-carteles/,responsabilidadsocial.net,responsabilidadsocial.net,1,1,TRUE,5,11,1,4,2,3,3,2,1,0,1,1,3,1,1,2,1,1,2,0,1,1,0,0,0,1,0,1,1,10,4.75,4.75,0.239202068,2
3130,5,Medio ambiente,Canonical Scientific Issues,Spanish,"Mexico City,Mexico City,Mexico",Spanish,Mexico,Mexico - Spain,positive,es,es,mx,4.12.2022,5,https://definicion.de/medio-ambiente/,https://definicion.de/medio-ambiente/,definicion.de,definicion.de,1,1,TRUE,5,10,2,2,2,3,1,2,1,0,0,1,2,0,1,1,1,1,2,0,0,0,1,1,2,1,0,1,0,8,3.5,3.5,0.239202068,2
3279,52,Mutaciones,Novel Science and Technology Issues,Spanish,"Mexico City,Mexico City,Mexico",Spanish,Mexico,Mexico - Spain,positive,es,es,mx,4.12.2022,9,https://secal.es/wp-content/uploads/2014/10/07-GENETICA-Pba-2.pdf.pdf,https://secal.es/wp-content/uploads/2014/10/07-genetica-pba-2.pdf.pdf,secal.es,secal.es,1,1,TRUE,5,3,3,1,2,3,1,1,1,0,1,1,3,0,0,0,1,1,2,1,1,2,1,1,2,0,0,0,0,9,3.75,3.75,0.116388942,1
3285,53,Malnutrición,Socio-Scientific Issues,Spanish,"Mexico City,Mexico City,Mexico",Spanish,Mexico,Mexico - Spain,positive,es,es,mx,4.12.2022,10,https://issuu.com/precopscp/docs/consenso_colombiano_de_definiciones_en_malnutritci/s/14023893,https://issuu.com/precopscp/docs/consenso_colombiano_de_definiciones_en_malnutritci/s/14023893,issuu.com,issuu.com,1,1,TRUE,5,12,3,4,2,3,1,1,1,0,0,0,1,0,0,0,1,1,2,0,1,1,0,1,1,1,1,2,1,8,4.25,4.25,0.08351883,1
3287,54,Seguridad alimentaria,Socio-Scientific Issues,Spanish,"Mexico City,Mexico City,Mexico",Spanish,Mexico,Mexico - Spain,positive,es,es,mx,4.12.2022,2,https://www.gob.mx/firco/articulos/seguridad-alimentaria-y-nutricional,https://www.gob.mx/firco/articulos/seguridad-alimentaria-y-nutricional,www.gob.mx,www.gob.mx,1,1,TRUE,1,1,1,3,2,3,3,2,0,0,0,0,0,1,1,2,1,1,2,0,1,1,1,0,1,1,1,2,0,8,4,4,0.203802792,1
3298,58,Energía renovable,Socio-Scientific Issues,Spanish,"Mexico City,Mexico City,Mexico",Spanish,Mexico,Mexico - Spain,positive,es,es,mx,4.12.2022,5,https://www.enelgreenpower.com/es/learning-hub/energias-renovables,https://www.enelgreenpower.com/es/learning-hub/energias-renovables,www.enelgreenpower.com,enelgreenpower.com,1,1,TRUE,5,12,1,1,2,3,3,2,1,0,0,0,1,1,1,2,1,1,2,0,1,1,0,0,0,1,0,1,0,7,3.25,3.25,0.157951556,2
3299,58,Energía renovable,Socio-Scientific Issues,Spanish,"Mexico City,Mexico City,Mexico",Spanish,Mexico,Mexico - Spain,positive,es,es,mx,4.12.2022,9,https://www.argentina.gob.ar/economia/energia/energia-electrica/renovables/que-son-las-energias-renovables,https://www.argentina.gob.ar/economia/energia/energia-electrica/renovables/que-son-las-energias-renovables,www.argentina.gob.ar,argentina.gob.ar,1,1,TRUE,5,1,1,1,2,3,3,2,1,0,0,0,1,1,1,2,1,1,2,0,0,0,1,0,1,0,1,1,0,7,3.25,3.25,0.157951556,2
3306,59,Calentamiento global,Socio-Scientific Issues,Spanish,"Mexico City,Mexico City,Mexico",Spanish,Mexico,Mexico - Spain,positive,es,es,mx,4.12.2022,11,https://weather.com/es-US/espanol/videos/video/virus-zombie-nueva-amenaza-del-calentamiento-global,https://weather.com/es-us/espanol/videos/video/virus-zombie-nueva-amenaza-del-calentamiento-global,weather.com,weather.com,3,1,TRUE,3,11,1,1,2,3,1,2,1,0,0,0,1,0,1,1,1,1,2,0,0,0,0,0,0,1,1,2,0,6,2.75,2.75,,
3308,59,Calentamiento global,Socio-Scientific Issues,Spanish,"Mexico City,Mexico City,Mexico",Spanish,Mexico,Mexico - Spain,positive,es,es,mx,4.12.2022,14,https://www.telemundo.com/shows/al-rojo-vivo/medio-ambiente/video/ciudades-esponja-experto-chino-crea-una-solucion-ante-el-calentamiento-global-tmvo11593569,https://www.telemundo.com/shows/al-rojo-vivo/medio-ambiente/video/ciudades-esponja-experto-chino-crea-una-solucion-ante-el-calentamiento-global-tmvo11593569,www.telemundo.com,telemundo.com,3,4,FALSE,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,
3309,59,Calentamiento global,Socio-Scientific Issues,Spanish,"Mexico City,Mexico City,Mexico",Spanish,Mexico,Mexico - Spain,positive,es,es,mx,4.12.2022,15,https://www.nrdc.org/es/stories/calentamiento-global-101,https://www.nrdc.org/es/stories/calentamiento-global-101,www.nrdc.org,nrdc.org,1,1,TRUE,5,2,3,4,2,3,3,2,1,0,0,0,1,1,1,2,1,1,2,0,1,1,0,1,1,1,1,2,1,10,5.25,5.25,,
3311,65,Contaminación del suelo,Socio-Scientific Issues,Spanish,"Mexico City,Mexico City,Mexico",Spanish,Mexico,Mexico - Spain,positive,es,es,mx,4.12.2022,2,https://www.fao.org/fao-stories/article/es/c/1126977/,https://www.fao.org/fao-stories/article/es/c/1126977/,www.fao.org,fao.org,1,1,TRUE,5,1,3,4,2,3,3,2,1,0,0,1,2,1,1,2,1,1,2,0,1,1,1,1,2,1,0,1,1,11,5.5,5.5,0.278322919,2
3315,65,Contaminación del suelo,Socio-Scientific Issues,Spanish,"Mexico City,Mexico City,Mexico",Spanish,Mexico,Mexico - Spain,positive,es,es,mx,4.12.2022,10,https://www.canalclima.com/contaminacion-del-suelo-causas-consecuencias-y-soluciones/,https://www.canalclima.com/contaminacion-del-suelo-causas-consecuencias-y-soluciones/,www.canalclima.com,canalclima.com,1,1,TRUE,5,11,1,3,2,3,1,2,1,0,0,1,2,0,1,1,1,1,2,1,0,1,0,0,0,1,0,1,0,7,3,3,0.278322919,2
3323,68,Infección,Socio-Scientific Issues,Spanish,"Mexico City,Mexico City,Mexico",Spanish,Mexico,Mexico - Spain,positive,es,es,mx,4.12.2022,5,https://www.marca.com/claro-mx/futbol-internacional/2022/12/02/638a7b8d46163f46558b4596.html,https://www.marca.com/claro-mx/futbol-internacional/2022/12/02/638a7b8d46163f46558b4596.html,www.marca.com,marca.com,3,4,FALSE,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,1
3326,68,Infección,Socio-Scientific Issues,Spanish,"Mexico City,Mexico City,Mexico",Spanish,Mexico,Mexico - Spain,positive,es,es,mx,4.12.2022,11,https://www.dw.com/es/alemania-infecci%C3%B3n-respiratoria-pone-en-peligro-a-cada-vez-m%C3%A1s-ni%C3%B1os/a-63959062,https://www.dw.com/es/alemania-infecci%c3%b3n-respiratoria-pone-en-peligro-a-cada-vez-m%c3%a1s-ni%c3%b1os/a-63959062,www.dw.com,dw.com,3,1,TRUE,5,11,2,4,2,3,3,2,1,0,0,1,2,1,1,2,1,1,2,0,0,0,0,0.5,0.5,1,1,2,1,9.5,4.75,4.75,0,1
3328,68,Infección,Socio-Scientific Issues,Spanish,"Mexico City,Mexico City,Mexico",Spanish,Mexico,Mexico - Spain,positive,es,es,mx,4.12.2022,12,https://www.cdc.gov/spanish/cancer/preventinfections/symptoms.htm,https://www.cdc.gov/spanish/cancer/preventinfections/symptoms.htm,www.cdc.gov,cdc.gov,1,1,TRUE,5,1,1,4,2,3,3,2,1,0,0,1,2,1,1,2,1,1,2,0,0,0,1,0,1,1,0,1,1,9,4.5,4.5,0,1
3330,70,Inundación,Socio-Scientific Issues,Spanish,"Mexico City,Mexico City,Mexico",Spanish,Mexico,Mexico - Spain,positive,es,es,mx,4.12.2022,3,https://www.telesurtv.net/news/reportan-muertos-desaparecido-santa-catarina-brasil-20221201-0031.html,https://www.telesurtv.net/news/reportan-muertos-desaparecido-santa-catarina-brasil-20221201-0031.html,www.telesurtv.net,telesurtv.net,3,4,FALSE,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0.227370319,5
3332,70,Inundación,Socio-Scientific Issues,Spanish,"Mexico City,Mexico City,Mexico",Spanish,Mexico,Mexico - Spain,positive,es,es,mx,4.12.2022,5,https://www.aa.com.tr/es/mundo/lluvias-torrenciales-que-azotan-el-sur-de-brasil-provocan-al-menos-cinco-muertes/2753715,https://www.aa.com.tr/es/mundo/lluvias-torrenciales-que-azotan-el-sur-de-brasil-provocan-al-menos-cinco-muertes/2753715,www.aa.com.tr,aa.com.tr,3,4,FALSE,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0.227370319,5
3336,70,Inundación,Socio-Scientific Issues,Spanish,"Mexico City,Mexico City,Mexico",Spanish,Mexico,Mexico - Spain,positive,es,es,mx,4.12.2022,8,https://ecoexploratorio.org/amenazas-naturales/inundaciones/que-son-las-inundaciones/,https://ecoexploratorio.org/amenazas-naturales/inundaciones/que-son-las-inundaciones/,ecoexploratorio.org,ecoexploratorio.org,1,1,TRUE,5,1,1,4,2,3,3,2,1,0,0,0,1,1,1,2,1,1,2,0,0,0,1,0,1,1,1,2,1,9,4.75,4.75,0.227370319,5
